Metabolite,RT,MZ,Intensity
16.14_237.0892m/z,16.14,237.0892,97.30824742
16.14_441.2806m/z,16.14,441.2806,30881.59691
16.14_481.3000m/z,16.14,481.3,1498.962887
16.14_491.3204m/z,16.14,491.3204,3863.242268
16.14_529.4263m/z,16.14,529.4263,24646.39897
16.15_493.3901m/z,16.15,493.3901,19450.26804
16.15_842.5929m/z,16.15,842.5929,588755.8577
16.16_547.4370m/z,16.16,547.437,14543.03196
16.17_564.3445m/z,16.17,564.3445,14859.82268
16.17_818.4916m/z,16.17,818.4916,5678.236082
16.17_313.1660m/z,16.17,313.166,45.47525773
16.18_149.0084m/z,16.18,149.0084,4688.753608
16.18_165.0398m/z,16.18,165.0398,9687.658763
16.18_223.0279m/z,16.18,223.0279,6174.235052
16.18_239.0594m/z,16.18,239.0594,3197.943299
16.18_297.0472m/z,16.18,297.0472,1520.03299
16.18_313.0787m/z,16.18,313.0787,5474.010309
16.18_591.3906m/z,16.18,591.3906,27413.57835
16.18_719.1498m/z,16.18,719.1498,174255.5082
16.18_729.1786m/z,16.18,729.1786,9189.034021
16.18_746.1687m/z,16.18,746.1687,2818.553608
16.18_768.1896m/z,16.18,768.1896,26181.10206
16.18_158.0461m/z,16.18,158.0461,81.12474227
16.18_631.4712m/z,16.18,631.4712,15215.58144
16.19_505.3362m/z,16.19,505.3362,15622.68866
16.19_90.0083m/z,16.19,90.0083,432.7113402
16.19_116.0242m/z,16.19,116.0242,466.0453608
16.19_118.0398m/z,16.19,118.0398,1461.218557
16.19_120.0191m/z,16.19,120.0191,37.02783505
16.20_115.0289m/z,16.2,115.0289,14.71340206
16.20_142.0399m/z,16.2,142.0399,315.5876289
16.20_155.0352m/z,16.2,155.0352,126.9175258
16.20_169.0509m/z,16.2,169.0509,116.3680412
16.20_170.0462m/z,16.2,170.0462,67.0371134
16.20_182.0462m/z,16.2,182.0462,45.74020619
16.20_196.0621m/z,16.2,196.0621,37.68556701
16.20_423.3849m/z,16.2,423.3849,3572.179381
16.20_465.3047m/z,16.2,465.3047,604358.0299
16.21_106.0368m/z,16.21,106.0368,8.382474227
16.21_107.0238m/z,16.21,107.0238,329.6030928
16.21_144.0555m/z,16.21,144.0555,92.92474227
16.21_147.0664m/z,16.21,147.0664,500.942268
16.21_157.0509m/z,16.21,157.0509,2903.027835
16.21_171.0666m/z,16.21,171.0666,6056.880412
16.21_183.0666m/z,16.21,183.0666,356.2752577
16.21_627.4759m/z,16.21,627.4759,2560.826804
16.21_774.5450m/z,16.21,774.545,25596.44742
16.21_117.0195m/z,16.21,117.0195,6.640206186
16.21_210.0780m/z,16.21,210.078,105.628866
16.21_453.3954m/z,16.21,453.3954,31094.89691
16.21_495.3153m/z,16.21,495.3153,27246.27216
16.22_134.0348m/z,16.22,134.0348,370.1113402
16.22_182.0463m/z,16.22,182.0463,50.82474227
16.22_488.3237m/z,16.22,488.3237,8752.309278
16.22_507.3744m/z,16.22,507.3744,4322.293814
16.23_84.0076m/z,16.23,84.0076,941.3608247
16.23_117.0180m/z,16.23,117.018,4562.646392
16.23_198.0778m/z,16.23,198.0778,302.8402062
16.23_213.0884m/z,16.23,213.0884,1154.829897
16.23_239.1048m/z,16.23,239.1048,161.328866
16.23_327.1829m/z,16.23,327.1829,54.34329897
16.23_521.4212m/z,16.23,521.4212,36510.80722
16.23_523.4374m/z,16.23,523.4374,9644.406186
16.23_573.4525m/z,16.23,573.4525,26766.2268
16.23_477.3952m/z,16.23,477.3952,29534.11856
16.23_549.4526m/z,16.23,549.4526,33918.36495
16.23_555.4419m/z,16.23,555.4419,33413.63608
16.23_577.4841m/z,16.23,577.4841,114255.1464
16.24_159.0665m/z,16.24,159.0665,905.2453608
16.24_186.0776m/z,16.24,186.0776,750.1381443
16.24_503.4110m/z,16.24,503.411,47769.95567
16.26_795.4765m/z,16.26,795.4765,2277.425773
16.27_134.0460m/z,16.27,134.046,262.357732
16.27_812.5821m/z,16.27,812.5821,66592.37938
16.27_333.2634m/z,16.27,333.2634,3664.434021
16.27_509.3306m/z,16.27,509.3306,53819.33918
16.27_786.5665m/z,16.27,786.5665,11998.45464
16.29_838.5980m/z,16.29,838.598,8939.873196
16.29_474.9642m/z,16.29,474.9642,7295.087629
16.30_493.3901m/z,16.3,493.3901,3138.174227
16.30_573.4525m/z,16.3,573.4525,56068.32371
16.31_211.0010m/z,16.31,211.001,365.7113402
16.31_479.3206m/z,16.31,479.3206,26131.66907
16.32_159.0664m/z,16.32,159.0664,453.1185567
16.32_445.3675m/z,16.32,445.3675,3857.273196
16.32_114.0085m/z,16.32,114.0085,41.22061856
16.32_155.0352m/z,16.32,155.0352,101.6484536
16.32_169.0510m/z,16.32,169.051,95.9556701
16.32_311.2958m/z,16.32,311.2958,2159.941237
16.32_481.3449m/z,16.32,481.3449,1626.52268
16.32_529.4264m/z,16.32,529.4264,51303.13814
16.32_554.3617m/z,16.32,554.3617,3595.684536
16.32_605.4060m/z,16.32,605.406,146066.3979
16.32_641.3826m/z,16.32,641.3826,11032.50928
16.32_795.5956m/z,16.32,795.5956,202836.1753
16.33_144.0556m/z,16.33,144.0556,76.56907216
16.33_146.0712m/z,16.33,146.0712,38.48865979
16.33_147.0665m/z,16.33,147.0665,170.2917526
16.33_186.0776m/z,16.33,186.0776,322.9123711
16.33_198.0778m/z,16.33,198.0778,161.8731959
16.33_237.0891m/z,16.33,237.0891,121.3298969
16.33_497.3408m/z,16.33,497.3408,4770.986598
16.33_115.0025m/z,16.33,115.0025,1351.646392
16.33_523.4370m/z,16.33,523.437,10390.06907
16.33_753.5488m/z,16.33,753.5488,43072.4701
16.34_395.3896m/z,16.34,395.3896,14326.80412
16.34_469.2950m/z,16.34,469.295,40156.09175
16.34_519.4058m/z,16.34,519.4058,3784.601031
16.35_477.3951m/z,16.35,477.3951,14964.27113
16.36_93.0080m/z,16.36,93.008,26.67938144
16.36_225.0890m/z,16.36,225.089,485.3484536
16.36_495.4058m/z,16.36,495.4058,12285.88763
16.37_518.3341m/z,16.37,518.3341,19794.10928
16.37_411.3846m/z,16.37,411.3846,44831.18866
16.37_433.3176m/z,16.37,433.3176,11616.59381
16.37_155.0352m/z,16.37,155.0352,67.61546392
16.37_213.0884m/z,16.37,213.0884,1156.930928
16.37_447.3618m/z,16.37,447.3618,12628.78247
16.38_493.3372m/z,16.38,493.3372,41964.68969
16.39_776.5371m/z,16.39,776.5371,29069.23093
16.39_121.0507m/z,16.39,121.0507,480.1319588
16.39_147.0665m/z,16.39,147.0665,249.0969072
16.39_186.0776m/z,16.39,186.0776,501.8371134
16.39_198.0778m/z,16.39,198.0778,123.0752577
16.40_653.4920m/z,16.4,653.492,35431.91134
16.41_677.5365m/z,16.41,677.5365,11243.6134
16.41_780.5336m/z,16.41,780.5336,8538.874227
16.42_423.3848m/z,16.42,423.3848,3915.689691
16.42_663.5207m/z,16.42,663.5207,2695.989691
16.42_170.0462m/z,16.42,170.0462,81.49896907
16.42_627.4761m/z,16.42,627.4761,7159.934021
16.43_120.0191m/z,16.43,120.0191,22.11443299
16.43_134.0348m/z,16.43,134.0348,225.6020619
16.43_182.0463m/z,16.43,182.0463,88.97938144
16.43_196.0621m/z,16.43,196.0621,86.89896907
16.43_453.3954m/z,16.43,453.3954,5256.675258
16.44_90.0083m/z,16.44,90.0083,669.9154639
16.44_158.0461m/z,16.44,158.0461,77.46907216
16.44_503.4111m/z,16.44,503.4111,51578.27629
16.44_555.4419m/z,16.44,555.4419,38496.61649
16.44_251.1322m/z,16.44,251.1322,7815.148454
16.45_523.4370m/z,16.45,523.437,5049.078351
16.46_165.0548m/z,16.46,165.0548,1413.420619
16.46_351.2214m/z,16.46,351.2214,35431.79691
16.46_493.3902m/z,16.46,493.3902,5736.521649
16.46_507.3754m/z,16.46,507.3754,135.6525773
16.46_141.0157m/z,16.46,141.0157,65331.1866
16.46_155.0352m/z,16.46,155.0352,152.7989691
16.46_575.4683m/z,16.46,575.4683,317956.2299
16.47_198.0777m/z,16.47,198.0777,93.38865979
16.48_495.4059m/z,16.48,495.4059,6399.030928
16.48_507.3540m/z,16.48,507.354,11716.35258
16.49_519.4056m/z,16.49,519.4056,7238.480412
16.50_521.4215m/z,16.5,521.4215,4747.047423
16.51_437.3638m/z,16.51,437.3638,21255.31443
16.51_551.4685m/z,16.51,551.4685,16940.50515
16.51_155.0351m/z,16.51,155.0351,73.16494845
16.51_433.3690m/z,16.51,433.369,5602.307216
16.53_117.0195m/z,16.53,117.0195,9.078350515
16.53_617.4765m/z,16.53,617.4765,5912.937113
16.53_381.2319m/z,16.53,381.2319,8332.836082
16.53_806.5488m/z,16.53,806.5488,67188.83711
16.54_169.0509m/z,16.54,169.0509,79.08969072
16.54_170.0461m/z,16.54,170.0461,85.25154639
16.54_182.0463m/z,16.54,182.0463,67.88453608
16.54_196.0621m/z,16.54,196.0621,66.51958763
16.54_598.5135m/z,16.54,598.5135,3035.698969
16.54_844.6359m/z,16.54,844.6359,4185.575258
16.55_91.0285m/z,16.55,91.0285,122.7329897
16.55_183.0666m/z,16.55,183.0666,732.7896907
16.55_447.3498m/z,16.55,447.3498,474.0082474
16.55_579.4985m/z,16.55,579.4985,23747.01649
16.57_90.0083m/z,16.57,90.0083,333.2113402
16.57_116.0242m/z,16.57,116.0242,469.8958763
16.57_120.0191m/z,16.57,120.0191,30.08762887
16.57_147.0665m/z,16.57,147.0665,580.3618557
16.57_155.0352m/z,16.57,155.0352,203.3876289
16.57_171.0666m/z,16.57,171.0666,1153.284536
16.57_577.4841m/z,16.57,577.4841,192760.599
16.57_198.0778m/z,16.57,198.0778,172.2659794
16.57_213.0883m/z,16.57,213.0883,742.2587629
16.58_134.0348m/z,16.58,134.0348,328.4670103
16.58_551.4677m/z,16.58,551.4677,1816.934021
16.59_156.0303m/z,16.59,156.0303,64.43195876
16.59_159.0665m/z,16.59,159.0665,554.3907216
16.59_170.0462m/z,16.59,170.0462,51.51546392
16.59_186.0776m/z,16.59,186.0776,693.4041237
16.59_521.4213m/z,16.59,521.4213,13022.91031
16.60_549.4527m/z,16.6,549.4527,67864.85773
16.60_778.5153m/z,16.6,778.5153,8048.037113
16.60_557.4576m/z,16.6,557.4576,79305.38866
16.61_627.4036m/z,16.61,627.4036,10437.87113
16.61_651.4481m/z,16.61,651.4481,8714.895876
16.61_411.3846m/z,16.61,411.3846,9382.61134
16.61_447.3608m/z,16.61,447.3608,1443.508247
16.61_637.4326m/z,16.61,637.4326,3505.869072
16.61_676.4435m/z,16.61,676.4435,2765.754639
16.62_121.0283m/z,16.62,121.0283,12409.42784
16.62_311.0200m/z,16.62,311.02,123538.0031
16.62_327.1818m/z,16.62,327.1818,103.0773196
16.62_165.0547m/z,16.62,165.0547,5033.969072
16.62_555.4629m/z,16.62,555.4629,6208.794845
16.64_573.4525m/z,16.64,573.4525,12603.83505
16.64_117.0195m/z,16.64,117.0195,19.96701031
16.64_461.3642m/z,16.64,461.3642,3270.039175
16.64_497.3409m/z,16.64,497.3409,2246.498969
16.64_844.6332m/z,16.64,844.6332,56679.67732
16.65_397.3324m/z,16.65,397.3324,5927.654639
16.66_559.3080m/z,16.66,559.308,21767.79485
16.66_91.0285m/z,16.66,91.0285,31.62061856
16.66_107.0367m/z,16.66,107.0367,3.362886598
16.66_595.4943m/z,16.66,595.4943,335720.9
16.67_523.3312m/z,16.67,523.3312,6634.712371
16.67_155.0352m/z,16.67,155.0352,121.7092784
16.67_158.0461m/z,16.67,158.0461,68.97216495
16.67_159.0665m/z,16.67,159.0665,230.8061856
16.67_167.0353m/z,16.67,167.0353,31.37525773
16.67_182.0463m/z,16.67,182.0463,88.98865979
16.67_186.0776m/z,16.67,186.0776,300.7340206
16.67_196.0621m/z,16.67,196.0621,64.15257732
16.67_213.0883m/z,16.67,213.0883,486.9268041
16.68_114.0085m/z,16.68,114.0085,49.33608247
16.68_143.0351m/z,16.68,143.0351,258.3051546
16.68_198.0778m/z,16.68,198.0778,227.5804124
16.68_225.0890m/z,16.68,225.089,461.5597938
16.68_608.3479m/z,16.68,608.3479,18411.94021
16.68_144.0556m/z,16.68,144.0556,49.28969072
16.69_233.1544m/z,16.69,233.1544,16541.59072
16.69_583.3524m/z,16.69,583.3524,7438.8
16.69_92.0240m/z,16.69,92.024,76.74845361
16.69_531.4419m/z,16.69,531.4419,34415.78351
16.70_505.4265m/z,16.7,505.4265,41453.20825
16.72_89.0131m/z,16.72,89.0131,19.65051546
16.72_93.0080m/z,16.72,93.008,27.64639175
16.73_579.4397m/z,16.73,579.4397,9139.120619
16.73_619.4616m/z,16.73,619.4616,2874.658763
16.74_557.4576m/z,16.74,557.4576,691341.8567
16.74_593.4353m/z,16.74,593.4353,3779.258763
16.74_116.0242m/z,16.74,116.0242,674.1835052
16.74_118.0398m/z,16.74,118.0398,631.2896907
16.76_120.0191m/z,16.76,120.0191,46.95051546
16.76_169.0509m/z,16.76,169.0509,125.8072165
16.77_106.0368m/z,16.77,106.0368,10.07216495
16.77_107.0238m/z,16.77,107.0238,169.6783505
16.77_147.0665m/z,16.77,147.0665,412.9762887
16.77_159.0665m/z,16.77,159.0665,484.3865979
16.77_186.0776m/z,16.77,186.0776,491.4175258
16.77_213.0883m/z,16.77,213.0883,701.671134
16.77_171.0666m/z,16.77,171.0666,1811.602062
16.77_182.0463m/z,16.77,182.0463,60.87525773
16.77_183.0666m/z,16.77,183.0666,564.8123711
16.77_198.0778m/z,16.77,198.0778,206.2793814
16.77_200.0934m/z,16.77,200.0934,182.7896907
16.77_210.0780m/z,16.77,210.078,106.8298969
16.77_237.0892m/z,16.77,237.0892,58.58556701
16.78_90.0083m/z,16.78,90.0083,474.357732
16.78_117.0194m/z,16.78,117.0194,18.88762887
16.78_122.0348m/z,16.78,122.0348,45.62371134
16.78_158.0461m/z,16.78,158.0461,126.5896907
16.78_91.0287m/z,16.78,91.0287,142.1154639
16.78_555.4628m/z,16.78,555.4628,6213.161856
16.79_313.3020m/z,16.79,313.302,533.7257732
16.80_575.4682m/z,16.8,575.4682,144581.7196
16.80_144.0556m/z,16.8,144.0556,90.84226804
16.80_237.0891m/z,16.8,237.0891,242.1690722
16.81_143.0352m/z,16.81,143.0352,319.1505155
16.81_167.0353m/z,16.81,167.0353,183.6742268
16.81_170.0462m/z,16.81,170.0462,83.63298969
16.81_363.3272m/z,16.81,363.3272,17739.66082
16.81_425.4004m/z,16.81,425.4004,5192.476289
16.81_474.9642m/z,16.81,474.9642,5053.33299
16.83_549.4526m/z,16.83,549.4526,13378.6567
16.83_589.4835m/z,16.83,589.4835,1229.282474
16.83_198.0779m/z,16.83,198.0779,114.8979381
16.84_579.4998m/z,16.84,579.4998,69420.3732
16.84_114.0085m/z,16.84,114.0085,76.25051546
16.84_507.3750m/z,16.84,507.375,12507.99072
16.85_393.2848m/z,16.85,393.2848,118434.5866
16.86_333.2634m/z,16.86,333.2634,4750.103093
16.87_93.0080m/z,16.87,93.008,22.21752577
16.87_120.0191m/z,16.87,120.0191,35.30206186
16.87_225.0890m/z,16.87,225.089,112.5020619
16.87_653.4920m/z,16.87,653.492,12980.39175
16.87_91.0206m/z,16.87,91.0206,58.28247423
16.87_149.0084m/z,16.87,149.0084,2428.687629
16.87_239.0594m/z,16.87,239.0594,8877.593814
16.87_313.0787m/z,16.87,313.0787,1550.313402
16.87_677.5364m/z,16.87,677.5364,9513.124742
16.87_803.1978m/z,16.87,803.1978,3275.257732
16.87_842.2088m/z,16.87,842.2088,31569.33402
16.88_155.0352m/z,16.88,155.0352,353.0649485
16.88_159.0665m/z,16.88,159.0665,210.7701031
16.88_165.0398m/z,16.88,165.0398,4988.290722
16.88_198.0778m/z,16.88,198.0778,90.24226804
16.88_213.0882m/z,16.88,213.0882,434.3876289
16.88_223.0279m/z,16.88,223.0279,16995.41546
16.88_297.0473m/z,16.88,297.0473,398.7659794
16.88_793.1690m/z,16.88,793.169,82439.17938
16.88_820.1881m/z,16.88,820.1881,3436.916495
16.88_107.0367m/z,16.88,107.0367,25.14742268
16.89_593.4788m/z,16.89,593.4788,13372.00206
16.89_802.5907m/z,16.89,802.5907,25600.72784
16.90_551.4685m/z,16.9,551.4685,15247.58969
16.90_325.3114m/z,16.9,325.3114,3703.140206
16.91_555.4627m/z,16.91,555.4627,7470.440206
16.91_577.4840m/z,16.91,577.484,79864.00619
16.92_106.0368m/z,16.92,106.0368,16.61237113
16.93_158.0461m/z,16.93,158.0461,64.88350515
16.93_529.4266m/z,16.93,529.4266,3681.268041
16.94_183.0666m/z,16.94,183.0666,434.142268
16.94_505.4263m/z,16.94,505.4263,3682.956701
16.95_91.0286m/z,16.95,91.0286,138.9216495
16.95_130.0399m/z,16.95,130.0399,7253.628866
16.95_144.0556m/z,16.95,144.0556,124.8649485
16.95_161.0822m/z,16.95,161.0822,33.01237113
16.95_169.0510m/z,16.95,169.051,107.0804124
16.95_182.0464m/z,16.95,182.0464,87.37835052
16.95_196.0622m/z,16.95,196.0622,92.21134021
16.95_198.0778m/z,16.95,198.0778,243.1701031
16.95_210.0780m/z,16.95,210.078,138.2340206
16.95_237.0891m/z,16.95,237.0891,522.0051546
16.95_252.1004m/z,16.95,252.1004,73.05463918
16.95_567.4633m/z,16.95,567.4633,1278.52268
16.95_90.0083m/z,16.95,90.0083,306.6247423
16.95_118.0398m/z,16.95,118.0398,722.7721649
16.95_120.0191m/z,16.95,120.0191,30.40206186
16.95_147.0665m/z,16.95,147.0665,460.2443299
16.95_157.0509m/z,16.95,157.0509,2929.561856
16.95_159.0665m/z,16.95,159.0665,587.9
16.95_186.0776m/z,16.95,186.0776,653.3123711
16.95_213.0883m/z,16.95,213.0883,827.9030928
16.98_120.0191m/z,16.98,120.0191,40.95360825
16.98_608.3478m/z,16.98,608.3478,68417.75773
16.98_569.3368m/z,16.98,569.3368,12393.88247
16.99_523.3312m/z,16.99,523.3312,44929.03402
16.99_559.3079m/z,16.99,559.3079,64683.48969
16.99_583.3524m/z,16.99,583.3524,48634.40412
17.01_531.4419m/z,17.01,531.4419,21887.8732
17.01_351.3271m/z,17.01,351.3271,6144.774227
17.01_619.4615m/z,17.01,619.4615,14955.62268
17.02_90.0083m/z,17.02,90.0083,175.7175258
17.02_114.0085m/z,17.02,114.0085,112.2587629
17.02_132.0192m/z,17.02,132.0192,173.3278351
17.02_144.0430m/z,17.02,144.043,48.91340206
17.02_155.0352m/z,17.02,155.0352,299.271134
17.02_158.0460m/z,17.02,158.046,81.31546392
17.02_168.0302m/z,17.02,168.0302,833.3762887
17.02_225.0890m/z,17.02,225.089,117.6247423
17.04_89.0131m/z,17.04,89.0131,21.47216495
17.04_170.0461m/z,17.04,170.0461,34.23814433
17.07_167.0353m/z,17.07,167.0353,23.31030928
17.07_507.3786m/z,17.07,507.3786,380.8804124
17.08_158.0461m/z,17.08,158.0461,72.7371134
17.08_183.0666m/z,17.08,183.0666,346.3412371
17.08_551.4684m/z,17.08,551.4684,14361.1
17.09_84.0076m/z,17.09,84.0076,3110.647423
17.09_403.3071m/z,17.09,403.3071,94061.08144
17.09_488.3236m/z,17.09,488.3236,101800.4536
17.09_659.5474m/z,17.09,659.5474,19867.53814
17.10_93.0080m/z,17.1,93.008,34.36082474
17.10_122.0347m/z,17.1,122.0347,47.5814433
17.10_198.0778m/z,17.1,198.0778,96.70412371
17.10_497.3408m/z,17.1,497.3408,6669.329897
17.11_449.3128m/z,17.11,449.3128,149944.8134
17.11_493.3388m/z,17.11,493.3388,16895.80619
17.11_597.3929m/z,17.11,597.3929,5142.56701
17.11_687.5791m/z,17.11,687.5791,17102.14948
17.11_170.0462m/z,17.11,170.0462,47.75670103
17.11_439.2843m/z,17.11,439.2843,211689.9412
17.11_621.4374m/z,17.11,621.4374,8119.450515
17.11_607.4218m/z,17.11,607.4218,1743.44433
17.13_581.5128m/z,17.13,581.5128,928.7917526
17.13_103.0162m/z,17.13,103.0162,5.403092784
17.13_120.0191m/z,17.13,120.0191,29.8556701
17.14_143.0352m/z,17.14,143.0352,223.7474227
17.14_182.0463m/z,17.14,182.0463,67.70309278
17.14_196.0620m/z,17.14,196.062,72.72164948
17.14_198.0778m/z,17.14,198.0778,164.0061856
17.14_115.0290m/z,17.14,115.029,16.80721649
17.14_116.0242m/z,17.14,116.0242,707.5958763
17.14_141.0193m/z,17.14,141.0193,401.2340206
17.14_144.0556m/z,17.14,144.0556,118.6103093
17.14_161.0822m/z,17.14,161.0822,31.95876289
17.14_169.0510m/z,17.14,169.051,61.74639175
17.14_225.0891m/z,17.14,225.0891,144.028866
17.14_237.0891m/z,17.14,237.0891,215.8835052
17.14_439.3795m/z,17.14,439.3795,23525.89691
17.15_106.0368m/z,17.15,106.0368,25.06494845
17.15_147.0665m/z,17.15,147.0665,653.2783505
17.15_155.0352m/z,17.15,155.0352,444.7958763
17.15_159.0665m/z,17.15,159.0665,796.5680412
17.15_171.0666m/z,17.15,171.0666,3430.958763
17.15_186.0776m/z,17.15,186.0776,625.9309278
17.15_213.0883m/z,17.15,213.0883,681.6927835
17.16_549.4526m/z,17.16,549.4526,6789.020619
17.17_158.0461m/z,17.17,158.0461,69.73814433
17.17_183.0666m/z,17.17,183.0666,523.0649485
17.17_185.0822m/z,17.17,185.0822,101.7917526
17.17_600.5130m/z,17.17,600.513,4231.397938
17.18_156.0303m/z,17.18,156.0303,87.69896907
17.18_169.0510m/z,17.18,169.051,82.37113402
17.18_237.0892m/z,17.18,237.0892,262.7103093
17.20_91.0285m/z,17.2,91.0285,24.46494845
17.21_182.0462m/z,17.21,182.0462,65.4443299
17.21_559.4731m/z,17.21,559.4731,28000.23918
17.22_158.0461m/z,17.22,158.0461,108.0536082
17.22_196.0622m/z,17.22,196.0622,59.67835052
17.22_225.0890m/z,17.22,225.089,215.4360825
17.22_325.3114m/z,17.22,325.3114,5214.506186
17.23_198.0779m/z,17.23,198.0779,150.0329897
17.24_848.6001m/z,17.24,848.6001,159.3319588
17.24_170.0463m/z,17.24,170.0463,37.20309278
17.24_593.4786m/z,17.24,593.4786,13286.9866
17.26_551.4685m/z,17.26,551.4685,11630.42577
17.26_575.4681m/z,17.26,575.4681,84861.43299
17.27_170.0463m/z,17.27,170.0463,49.98865979
17.28_89.0131m/z,17.28,89.0131,18.34845361
17.28_114.0085m/z,17.28,114.0085,136.0381443
17.29_158.0461m/z,17.29,158.0461,53.41340206
17.31_722.4348m/z,17.31,722.4348,16570.54124
17.32_114.0086m/z,17.32,114.0086,80.24020619
17.32_497.3407m/z,17.32,497.3407,4300.274227
17.32_521.3853m/z,17.32,521.3853,6531.505155
17.33_507.3778m/z,17.33,507.3778,2599.126804
17.33_581.5148m/z,17.33,581.5148,5513.41134
17.34_419.3535m/z,17.34,419.3535,3876.778351
17.34_90.0083m/z,17.34,90.0083,416.1793814
17.34_93.0080m/z,17.34,93.008,31.26185567
17.34_116.0242m/z,17.34,116.0242,935.814433
17.34_118.0398m/z,17.34,118.0398,1237.426804
17.34_132.0385m/z,17.34,132.0385,214.6690722
17.34_147.0665m/z,17.34,147.0665,195.7309278
17.34_155.0352m/z,17.34,155.0352,993.4639175
17.34_159.0665m/z,17.34,159.0665,559.7824742
17.34_169.0509m/z,17.34,169.0509,98.99896907
17.34_186.0776m/z,17.34,186.0776,715.4175258
17.34_198.0778m/z,17.34,198.0778,100.8762887
17.34_213.0883m/z,17.34,213.0883,773.2597938
17.34_225.0890m/z,17.34,225.089,336.4123711
17.35_182.0463m/z,17.35,182.0463,83.43195876
17.35_577.4839m/z,17.35,577.4839,132806.2753
17.36_92.0240m/z,17.36,92.024,100.543299
17.36_120.0191m/z,17.36,120.0191,31.66597938
17.36_122.0347m/z,17.36,122.0347,57.76701031
17.36_143.0352m/z,17.36,143.0352,186.0865979
17.37_507.3743m/z,17.37,507.3743,778.3958763
17.38_445.3542m/z,17.38,445.3542,51972.06598
17.38_581.3651m/z,17.38,581.3651,1403.471134
17.38_339.3270m/z,17.38,339.327,3000.660825
17.39_196.0621m/z,17.39,196.0621,53.61030928
17.39_551.4685m/z,17.39,551.4685,3595.419588
17.39_577.4148m/z,17.39,577.4148,17648.03918
17.39_120.0191m/z,17.39,120.0191,35.33814433
17.41_173.0820m/z,17.41,173.082,261.3979381
17.41_237.0891m/z,17.41,237.0891,202.3494845
17.41_106.0368m/z,17.41,106.0368,52.51546392
17.41_182.0463m/z,17.41,182.0463,84.0814433
17.42_158.0461m/z,17.42,158.0461,58.0814433
17.42_595.4944m/z,17.42,595.4944,4762.124742
17.42_140.0242m/z,17.42,140.0242,14.1371134
17.42_183.0667m/z,17.42,183.0667,242.685567
17.42_529.4264m/z,17.42,529.4264,17547.44433
17.43_579.4973m/z,17.43,579.4973,19400.58454
17.47_225.0890m/z,17.47,225.089,112.0360825
17.47_170.0462m/z,17.47,170.0462,64.0814433
17.49_114.0085m/z,17.49,114.0085,72.73298969
17.49_196.0621m/z,17.49,196.0621,43.59793814
