Compound_ID,Metabolite,RT,MZ,Intensity
cmp.2849,,5.482616667,798.5397395,135510.5101
cmp.2851,,5.487066667,214.1802578,1319.628543
cmp.2850,,5.487066667,183.1127573,44731.78239
cmp.2852,,5.491533333,187.1225661,1782.545547
cmp.2853,,5.491533333,535.4004055,133702.4271
cmp.2855,,5.495983333,640.5874779,7830.617409
cmp.2854,,5.495983333,186.1299256,1538.428138
cmp.2856,,5.495983333,526.3738373,2512.714575
cmp.2860,,5.50045,158.0964757,3416.236842
cmp.2857,,5.50045,776.557756,2919700.764
cmp.2858,,5.50045,774.5420273,2143682.771
cmp.2862,,5.50045,382.3312942,16182.54352
cmp.2861,,5.50045,184.1158135,730.4524291
cmp.2859,,5.50045,780.5885423,1026177.256
cmp.2864,,5.5049,532.3842838,118329.4008
cmp.2865,,5.5049,458.4203294,3368.743927
cmp.2863,,5.5049,350.3414361,325302.496
cmp.2866,,5.5049,368.3155989,3735.037449
cmp.2867,,5.509366667,778.5726268,1638982.512
cmp.2871,,5.509366667,508.2823596,17969.60324
cmp.2872,,5.509366667,198.1278581,2073.837045
cmp.2870,,5.509366667,633.483218,10838.56073
cmp.2869,,5.509366667,611.5394139,45635.88765
cmp.2868,,5.509366667,772.5250115,362227.4777
cmp.2876,,5.513816667,576.4101885,16870.77834
cmp.2875,,5.513816667,431.3871686,2264.257085
cmp.2877,,5.513816667,369.3513487,15038.1002
cmp.2874,,5.513816667,766.5702376,37724.4666
cmp.2873,,5.513816667,762.5423311,209578.913
cmp.2879,,5.518283333,750.5422399,6423416.651
cmp.2878,,5.518283333,752.5577741,8481525.81
cmp.2881,,5.518283333,214.0089078,5933.448381
cmp.2880,,5.518283333,444.4045181,157921.3543
cmp.2882,,5.518283333,217.1071101,5256.582996
cmp.2883,,5.518283333,177.1273568,4768.231781
cmp.2884,,5.518283333,191.1430652,4125.967611
cmp.2886,,5.522733333,770.5090607,80177.38765
cmp.2887,,5.522733333,609.5235964,34320.05364
cmp.2885,,5.522733333,484.282129,92611.43927
cmp.2893,,5.527183333,214.1787617,3449.558704
cmp.2888,,5.527183333,748.5267473,2810242.948
cmp.2894,,5.527183333,444.3317219,91024.73381
cmp.2889,,5.527183333,344.2276536,365788.4868
cmp.2895,,5.527183333,211.1229017,7691.456478
cmp.2896,,5.527183333,166.1591419,543.5394737
cmp.2897,,5.527183333,607.5076201,6187.532389
cmp.2890,,5.527183333,312.1299359,99179
cmp.2891,,5.527183333,327.2010453,89542.5415
cmp.2892,,5.527183333,180.0878087,14727.17713
cmp.2898,,5.53165,163.0422054,23090.29555
cmp.2900,,5.53165,783.6065064,14564.67206
cmp.2899,,5.53165,95.04970965,859.1578947
cmp.2903,,5.5361,736.5264671,44024.0668
cmp.2904,,5.5361,213.1596936,6219.846154
cmp.2901,,5.5361,181.0527856,174014.2328
cmp.2902,,5.5361,738.5423305,412096.8269
cmp.2905,,5.540566667,746.5097391,186074.2227
cmp.2906,,5.540566667,430.3889824,98778.10628
cmp.2907,,5.540566667,226.1104204,11204.2166
cmp.2908,,5.540566667,176.1454776,1403.142713
cmp.2910,,5.545016667,274.2011394,2997.259109
cmp.2909,,5.545016667,651.5338738,14506.65385
cmp.2911,,5.549483333,724.5267931,4148859.787
cmp.2912,,5.549483333,792.552708,2775278.901
cmp.2913,,5.549483333,757.5914737,27136.58907
cmp.2914,,5.549483333,583.5078866,20081.05769
cmp.2915,,5.549483333,190.1591284,18405.03846
cmp.2916,,5.549483333,364.2609037,11156.96053
cmp.2917,,5.549483333,358.9790671,454.5
cmp.2919,,5.553933333,203.0348248,50626.28846
cmp.2924,,5.553933333,199.0534046,3081.174089
cmp.2923,,5.553933333,571.930618,51817.4747
cmp.2922,,5.553933333,530.4416556,8339.932186
cmp.2920,,5.553933333,360.2740084,66486.35223
cmp.2921,,5.553933333,571.4289516,108266.9706
cmp.2918,,5.553933333,790.5368165,953977.8664
cmp.2926,,5.5584,795.571374,447616.0921
cmp.2927,,5.5584,248.0641653,6939.981781
cmp.2925,,5.5584,722.5110219,373317.254
cmp.2930,,5.56285,778.5364065,5008.194332
cmp.2929,,5.56285,186.1298483,419.3259109
cmp.2928,,5.56285,416.3732139,13176.08704
cmp.2932,,5.567316667,186.1300319,1298.178138
cmp.2931,,5.567316667,625.5179159,30242.58097
cmp.2937,,5.571766667,627.5340074,122735.8198
cmp.2936,,5.571766667,755.5757996,319069.919
cmp.2935,,5.571766667,226.0820143,54607.7419
cmp.2934,,5.571766667,436.3419175,410030.4717
cmp.2933,,5.571766667,768.552757,7436706.135
cmp.2939,,5.571766667,346.3464973,18672.15283
cmp.2938,,5.571766667,788.5197156,172368.7004
cmp.2940,,5.576233333,766.5365959,3457008.902
cmp.2942,,5.576233333,170.0963935,47626.90385
cmp.2941,,5.576233333,155.0538759,35344.48684
cmp.2946,,5.580683333,300.289563,4219.427126
cmp.2945,,5.580683333,133.0721528,2991.184211
cmp.2944,,5.580683333,576.4101319,29760.05263
cmp.2943,,5.580683333,216.0936935,1588.346154
cmp.2948,,5.58515,786.5038647,172223.6093
cmp.2949,,5.58515,623.5027144,45694.26518
cmp.2947,,5.58515,764.5215952,4325708.775
cmp.2950,,5.58515,754.5358374,20773.46559
cmp.2953,,5.5896,731.5760701,110326.1852
cmp.2954,,5.5896,388.3418461,18565.01822
cmp.2955,,5.5896,402.357614,14129.61842
cmp.2956,,5.5896,135.1042005,4792.172065
cmp.2951,,5.5896,728.5580007,1969549.826
cmp.2952,,5.5896,204.0865627,83782.40283
cmp.2957,,5.59405,726.5421096,1590234.659
cmp.2958,,5.59405,771.570775,234084.6437
cmp.2960,,5.59405,177.0544561,7794.892713
cmp.2959,,5.59405,548.3767338,30799.41903
cmp.2961,,5.598516667,214.1785734,850.0212551
cmp.2962,,5.598516667,138.0549248,10403.96964
cmp.2965,,5.598516667,186.0761097,30205.96862
cmp.2963,,5.598516667,412.2842185,1352.57996
cmp.2964,,5.598516667,214.1583748,1137.597166
cmp.2969,,5.602983333,292.2056747,27581.84818
cmp.2967,,5.602983333,187.1264811,9191.163968
cmp.2968,,5.602983333,762.5049845,262420.3259
cmp.2971,,5.602983333,410.3170058,6128.538462
cmp.2972,,5.602983333,159.1128367,13846.75304
cmp.2970,,5.602983333,599.502712,42761.53745
cmp.2973,,5.602983333,460.2820123,13238.21154
cmp.2966,,5.602983333,740.5216548,3316469.026
cmp.2974,,5.602983333,369.3512011,11009.96154
cmp.2976,,5.607433333,326.3778436,54240.95243
cmp.2975,,5.607433333,714.5419364,73431.90385
cmp.2977,,5.607433333,428.4097574,8705.86336
cmp.2979,,5.6119,448.3056508,2531.095142
cmp.2978,,5.6119,430.2948867,10988.06883
cmp.2980,,5.6119,188.1434787,2862.523279
cmp.2982,,5.61635,466.3161512,3637.178138
cmp.2984,,5.61635,239.1541391,4882.369433
cmp.2981,,5.61635,702.5420968,450971.3016
cmp.2983,,5.61635,557.4134366,133714.2905
cmp.2988,,5.6208,299.1619176,2524.128543
cmp.2985,,5.6208,408.3104517,742911.8684
cmp.2987,,5.6208,557.9150687,31539.11336
cmp.2986,,5.6208,700.5268582,984823.1619
cmp.2990,,5.625266667,198.1279145,51458.52429
cmp.2991,,5.625266667,698.510835,13957.55567
cmp.2989,,5.625266667,274.2012183,2209.503036
cmp.2994,,5.629716667,213.1596689,4114.003036
cmp.2993,,5.629716667,279.1588718,105734.3775
cmp.2992,,5.629716667,318.3153501,85915.09008
cmp.2995,,5.629716667,179.0636969,3085.908907
cmp.2997,,5.634183333,742.5371284,1871378.423
cmp.2998,,5.634183333,601.5181251,25525.88664
cmp.2996,,5.634183333,744.5529218,4957776.821
cmp.3000,,5.638633333,603.5340279,101702.5769
cmp.3001,,5.638633333,587.4986861,1013.447368
cmp.2999,,5.638633333,747.5708887,192667.6144
cmp.3003,,5.6431,732.5551836,15165.32895
cmp.3004,,5.6431,348.3259725,30067.11134
cmp.3005,,5.6431,262.1802459,5286.626518
cmp.3002,,5.6431,345.1290561,85150.38664
cmp.3008,,5.64755,242.2839033,14379.46559
cmp.3009,,5.64755,490.4250895,5724.238866
cmp.3006,,5.64755,214.1796551,1554.950405
cmp.3007,,5.64755,176.1452392,286.465587
cmp.3010,,5.64755,180.159248,1905.460526
cmp.3015,,5.652016667,164.0738033,3317.946356
cmp.3014,,5.652016667,784.6761615,8435.743927
cmp.3011,,5.652016667,152.0705574,220468.1862
cmp.3013,,5.652016667,158.0965311,5469.296559
cmp.3012,,5.652016667,328.102421,79451.82895
cmp.3017,,5.660933333,222.0969269,34310.31377
cmp.3016,,5.660933333,186.1316504,61364.8917
cmp.3019,,5.660933333,184.0580632,7034.772267
cmp.3020,,5.660933333,360.3619899,26891.63563
cmp.3018,,5.660933333,730.5376923,46716.02429
cmp.3025,,5.665383333,577.5186585,17579.46255
cmp.3024,,5.665383333,125.1074964,11340.95243
cmp.3021,,5.665383333,185.1284189,790154.1478
cmp.3023,,5.665383333,126.091485,26633.04555
cmp.3022,,5.665383333,718.5369611,1204601.903
cmp.3030,,5.66985,278.1901369,13984.68623
cmp.3027,,5.66985,575.5030708,51568.17915
cmp.3026,,5.66985,716.5217234,2607930.171
cmp.3029,,5.66985,730.5465605,3397.508097
cmp.3028,,5.66985,392.3153244,17039.6002
cmp.3032,,5.6743,714.5064008,163520.3482
cmp.3033,,5.6743,593.4419207,154734.3836
cmp.3034,,5.6743,342.1387765,117.6892713
cmp.3031,,5.6743,497.4674978,134454.1569
cmp.3035,,5.67875,704.5568633,64770.96457
cmp.3036,,5.67875,593.9434694,83220.42713
cmp.3039,,5.683216667,738.5049703,492377.6215
cmp.3040,,5.683216667,770.6604248,3208.563765
cmp.3038,,5.683216667,373.1603542,521311.7298
cmp.3037,,5.683216667,585.2704192,574467.2682
cmp.3041,,5.687666667,696.6241866,2115.646761
cmp.3042,,5.687666667,214.0091138,6260.462551
cmp.3043,,5.692133333,690.5061732,124436.5547
cmp.3044,,5.692133333,364.1212805,739.3279352
cmp.3047,,5.696583333,583.2546581,41226.02024
cmp.3046,,5.696583333,350.0844181,493413.4939
cmp.3045,,5.696583333,205.0682373,375719.4211
cmp.3048,,5.70105,244.079003,322495.254
cmp.3049,,5.70105,756.6452238,51559.98077
cmp.3050,,5.70105,273.2536258,4392.573887
cmp.3052,,5.7055,187.1253251,1380.51417
cmp.3051,,5.7055,332.3304989,147731.6721
cmp.3053,,5.7055,176.1453985,75.62044534
cmp.3054,,5.709966667,342.1391656,188.8967611
cmp.3055,,5.718883333,469.4362348,496706.0152
cmp.3056,,5.723333333,559.4680805,13936.06275
cmp.3058,,5.7278,742.6291338,14884.25709
cmp.3060,,5.7278,203.0349044,16065.43826
cmp.3057,,5.7278,330.2999443,172207.919
cmp.3059,,5.7278,323.1214255,10803.08097
cmp.3062,,5.736716667,217.1071343,7482.353239
cmp.3061,,5.736716667,122.0966485,8418459.196
cmp.3065,,5.741166667,579.9279839,6683.918016
cmp.3063,,5.741166667,660.1634389,68023.73684
cmp.3064,,5.741166667,579.4262942,58120.5749
cmp.3067,,5.750083333,176.1412696,15.82995951
cmp.3066,,5.750083333,358.3676915,102547.1103
cmp.3068,,5.75455,265.2638602,6575.45749
cmp.3074,,5.759,216.0944938,2335.958502
cmp.3072,,5.759,184.073495,17.25607287
cmp.3069,,5.759,304.2990228,173809.6387
cmp.3073,,5.759,364.1213579,755.6396761
cmp.3070,,5.759,314.305004,54575.05162
cmp.3071,,5.759,342.1396244,175.98583
cmp.3076,,5.76345,728.6137698,9573.550607
cmp.3075,,5.76345,453.4413198,8870.826923
cmp.3077,,5.76345,284.330863,15755.21964
cmp.3078,,5.767916667,479.4569845,1406.719636
cmp.3079,,5.772366667,483.4519983,14274.74393
cmp.3080,,5.776833333,371.2274608,30442.30364
cmp.3082,,5.7813,262.1802505,11969.44534
cmp.3081,,5.7813,439.4258187,7219.804656
cmp.3083,,5.78575,557.4886372,120585.9899
cmp.3084,,5.7902,187.1257047,9639.638664
cmp.3085,,5.794666667,263.1099231,26226.833
cmp.3087,,5.794666667,251.2479433,18461.96559
cmp.3086,,5.794666667,346.2950388,21447.92004
cmp.3091,,5.799116667,170.0963914,9410.897773
cmp.3090,,5.799116667,272.2580561,47492.23583
cmp.3092,,5.799116667,229.1699039,21719.36437
cmp.3089,,5.799116667,388.2538127,388981.4302
cmp.3088,,5.799116667,302.2687441,383182.9393
cmp.3096,,5.803583333,342.1390168,118.111336
cmp.3095,,5.803583333,368.4250044,98899.30466
cmp.3097,,5.803583333,615.9565046,73791.86538
cmp.3094,,5.803583333,364.1208973,1109.578947
cmp.3093,,5.803583333,298.3466285,177956.1194
cmp.3098,,5.808033333,543.4731476,29593.9585
cmp.3099,,5.808033333,615.4548872,145007.2642
cmp.3100,,5.8125,286.2737798,131684.834
cmp.3102,,5.8125,256.2997343,50277.43117
cmp.3101,,5.8125,425.4098419,38752.32389
cmp.3103,,5.81695,455.4205619,38281.41397
cmp.3105,,5.81695,135.1041791,5159.982794
cmp.3104,,5.81695,451.4255584,13318.30668
cmp.3108,,5.821416667,541.4938988,3423.243927
cmp.3107,,5.821416667,237.2323455,19246.14271
cmp.3106,,5.821416667,335.0945226,521128.4089
cmp.3109,,5.825866667,788.5429437,64448.7419
cmp.3111,,5.825866667,214.081094,1335.30668
cmp.3110,,5.825866667,502.2950175,34465.51619
cmp.3113,,5.834783333,277.1699633,18297.29049
cmp.3112,,5.834783333,621.3025295,30585.7834
cmp.3114,,5.83925,529.4573674,389863.7328
cmp.3116,,5.83925,342.1389799,163.3846154
cmp.3115,,5.83925,364.1210294,3627.945344
cmp.3117,,5.8437,603.292572,111984.2308
cmp.3118,,5.8437,583.3237832,27866.27227
cmp.3119,,5.84815,441.4048011,8442.315789
cmp.3120,,5.84815,190.1444103,85.29352227
cmp.3121,,5.852616667,266.172446,62583.70445
cmp.3122,,5.852616667,255.2793473,1099.777328
cmp.3123,,5.857066667,270.3152748,442537.2126
cmp.3126,,5.857066667,340.3937703,1576.355263
cmp.3124,,5.857066667,203.0524841,32456.34413
cmp.3125,,5.857066667,223.2166541,18766.92713
cmp.3127,,5.861533333,601.4394647,80125.53543
cmp.3128,,5.861533333,581.3079848,10432.8087
cmp.3131,,5.865983333,112.0509078,10122
cmp.3129,,5.865983333,513.4626125,31490.54757
cmp.3130,,5.865983333,280.0900225,17078.53745
cmp.3132,,5.87045,332.3155888,1578145.556
cmp.3134,,5.87045,441.2746425,69316.25709
cmp.3133,,5.87045,228.2684812,380110.8715
cmp.3135,,5.8749,515.4417752,90764.20142
cmp.3137,,5.879366667,135.1042054,599.1629555
cmp.3136,,5.879366667,272.2945258,1106562.75
cmp.3139,,5.883816667,243.291136,9511.788462
cmp.3138,,5.883816667,187.1263208,9431.419028
cmp.3141,,5.892733333,579.2924059,26018.62247
cmp.3143,,5.892733333,621.3027213,12351.64676
cmp.3140,,5.892733333,217.1698024,7267.037449
cmp.3142,,5.892733333,263.1542935,33190.90283
cmp.3145,,5.892733333,532.3841701,9215.365385
cmp.3144,,5.892733333,499.4468548,8447.751012
cmp.3148,,5.8972,190.1444857,389.1406883
cmp.3147,,5.8972,209.2011932,29343.62854
cmp.3146,,5.8972,164.1433524,387806.836
cmp.3149,,5.90165,121.08883,22780.90486
cmp.3151,,5.90165,159.1128285,1536.45749
cmp.3150,,5.90165,239.1541777,11334.32186
cmp.3153,,5.906116667,583.3237004,8666.241903
cmp.3152,,5.906116667,203.0551097,328.7297571
cmp.3155,,5.910566667,215.1543361,5651.07085
cmp.3154,,5.910566667,501.4260405,21231.18117
cmp.3157,,5.915033333,225.1385729,71563.12652
cmp.3156,,5.915033333,242.2839998,1031679.276
cmp.3158,,5.915033333,227.154283,68300.18927
cmp.3159,,5.915033333,190.1444264,232.1751012
cmp.3163,,5.919483333,286.310147,15456.30061
cmp.3162,,5.919483333,310.1410525,53290.20547
cmp.3161,,5.919483333,300.289551,82088.88462
cmp.3160,,5.919483333,166.0723008,111855.4696
cmp.3165,,5.919483333,312.3624169,7032.22166
cmp.3164,,5.919483333,252.1746215,6373.785425
cmp.3170,,5.92395,342.1391199,210.8309717
cmp.3166,,5.92395,274.2737752,98556.38158
cmp.3171,,5.92395,581.3082527,2240.545547
cmp.3167,,5.92395,282.2789615,24234.98381
cmp.3168,,5.92395,364.12105,1760.374494
cmp.3169,,5.92395,637.4680339,130561.004
cmp.3172,,5.9284,186.2215821,466407.4453
cmp.3173,,5.9284,195.185544,51508.2915
cmp.3174,,5.9284,269.0204351,44984.33502
cmp.3175,,5.9284,455.2901425,68701.7581
cmp.3176,,5.9284,272.2581105,31009.27227
cmp.3177,,5.93285,200.2372005,749915.5951
cmp.3180,,5.941766667,306.2907879,39669.68826
cmp.3178,,5.941766667,304.2843423,5038416.324
cmp.3183,,5.941766667,249.1387149,4882.119433
cmp.3184,,5.941766667,190.1444292,394.5870445
cmp.3179,,5.941766667,244.2633215,3235175.191
cmp.3181,,5.941766667,342.2061488,15614.79453
cmp.3182,,5.941766667,353.3524352,4079.878543
cmp.3185,,5.946233333,316.3207715,1063302.108
cmp.3186,,5.946233333,302.3050936,76509.16802
cmp.3189,,5.946233333,176.1413348,72.20040486
cmp.3187,,5.946233333,430.3890288,204904.7368
cmp.3188,,5.946233333,579.2925556,19646.39372
cmp.3190,,5.950683333,400.3782783,79452.61842
cmp.3192,,5.9596,277.0892382,43766.20648
cmp.3191,,5.9596,334.2501995,23449.27632
cmp.3196,,5.964066667,145.0269545,395.0465587
cmp.3195,,5.964066667,284.3309427,35442.03239
cmp.3193,,5.964066667,203.1542764,419441.9251
cmp.3194,,5.964066667,211.1228613,52114.14879
cmp.3199,,5.968516667,428.3728944,3392.901822
cmp.3198,,5.968516667,398.3625959,15869.48583
cmp.3197,,5.968516667,187.1254212,2310.02834
cmp.3200,,5.972983333,181.1698178,53000.01619
cmp.3201,,5.972983333,258.2789587,64291.53239
cmp.3203,,5.972983333,215.1542921,3202.723684
cmp.3204,,5.972983333,190.1443861,245.3937247
cmp.3202,,5.972983333,358.2771736,22062.41599
cmp.3205,,5.977433333,214.2527258,705695.5121
cmp.3207,,5.977433333,386.362446,414.5384615
cmp.3206,,5.977433333,230.2477792,122699.413
cmp.3208,,5.9819,110.0203973,511.1255061
cmp.3209,,5.9819,623.4524389,31650.98279
cmp.3211,,5.990816667,325.3212467,11814.38057
cmp.3210,,5.990816667,350.0844012,332989.1012
cmp.3213,,5.995266667,328.1024031,86480.85526
cmp.3212,,5.995266667,373.1603311,118965.3431
cmp.3214,,5.995266667,402.3575628,328902.42
cmp.3218,,5.999733333,396.3467281,595.7297571
cmp.3217,,5.999733333,189.9973826,1433.439271
cmp.3216,,5.999733333,345.1290288,90883.36235
cmp.3215,,5.999733333,152.0705319,65761.9666
cmp.3220,,6.004183333,288.2532826,17261.15992
cmp.3219,,6.004183333,246.094608,75336.99899
cmp.3221,,6.004183333,473.3946681,4200.998988
cmp.3222,,6.008633333,372.3468647,132239.0435
cmp.3223,,6.0131,288.289414,2592356.448
cmp.3224,,6.0131,187.126635,1150.12247
cmp.3225,,6.0131,176.1413305,71.42206478
cmp.3230,,6.01755,146.0811454,47940.3917
cmp.3229,,6.01755,131.961844,105774.7399
cmp.3227,,6.01755,322.179932,36286.68927
cmp.3226,,6.01755,186.0086649,59844.41599
cmp.3228,,6.01755,364.1211949,544.7661943
cmp.3231,,6.022016667,167.1542605,39758.97773
cmp.3232,,6.022016667,659.9827314,3899.625506
cmp.3234,,6.026466667,376.3418188,4661.370445
cmp.3233,,6.026466667,194.1905467,19822.9251
cmp.3235,,6.035383333,144.9373449,8177.742915
cmp.3238,,6.03985,330.2459401,29520.93725
cmp.3236,,6.03985,189.1385788,3401829.508
cmp.3237,,6.03985,187.1246092,3290.560729
cmp.3239,,6.0443,265.8867026,160945.0688
cmp.3242,,6.0443,190.1444806,207.2236842
cmp.3241,,6.0443,471.3063454,34222.80466
cmp.3240,,6.0443,432.2801603,288646.6468
cmp.3243,,6.053216667,188.006699,96361.47874
cmp.3245,,6.057683333,201.1386527,13894.44231
cmp.3244,,6.057683333,182.1902797,19013.6832
cmp.3247,,6.062133333,150.1257782,62.88562753
cmp.3246,,6.062133333,176.141356,69.78441296
cmp.3248,,6.07105,146.9802444,12810318.7
cmp.3251,,6.07105,308.1642038,36910.94636
cmp.3250,,6.07105,105.954148,410288.4565
cmp.3249,,6.07105,123.9645454,611320.2763
cmp.3252,,6.07105,297.2899703,18047.03441
cmp.3255,,6.075516667,645.4654956,6983.755061
cmp.3254,,6.075516667,103.955976,1323491.75
cmp.3253,,6.075516667,144.9821147,28098120.78
cmp.3256,,6.079966667,371.3631468,735.9625506
cmp.3258,,6.084433333,139.9634124,22.36740891
cmp.3257,,6.084433333,121.9663956,2129804.472
cmp.3259,,6.084433333,131.1650254,19.2257085
cmp.3260,,6.088883333,262.0378105,39221.11336
cmp.3261,,6.088883333,133.9599823,39428.82895
cmp.3264,,6.093333333,348.3105535,41698.52227
cmp.3263,,6.093333333,131.1624337,237461.6832
cmp.3266,,6.093333333,176.1433588,84816.65486
cmp.3265,,6.093333333,130.1198448,13126.66093
cmp.3262,,6.093333333,130.1591177,2604404.944
cmp.3267,,6.093333333,416.2275859,61688.38664
cmp.3270,,6.0978,167.0854099,11395.87348
cmp.3269,,6.0978,256.1693049,13486.56883
cmp.3268,,6.0978,267.8849036,198696.0071
cmp.3273,,6.106716667,144.9362983,10946.58907
cmp.3271,,6.106716667,302.2145906,76022.13664
cmp.3272,,6.106716667,364.1361418,90520.62753
cmp.3275,,6.111166667,130.0612758,18120.00506
cmp.3274,,6.111166667,366.1343877,34749.94636
cmp.3276,,6.115633333,228.2685123,15746.11943
cmp.3277,,6.120083333,200.1434286,76466.583
cmp.3278,,6.12455,175.1229482,2015261.829
cmp.3279,,6.12455,661.5270886,38252.73785
cmp.3280,,6.129,280.1691957,15905.21862
cmp.3281,,6.129,145.0277284,8862.327935
cmp.3282,,6.133466667,343.3318865,564.6032389
cmp.3283,,6.137916667,187.1234516,28476.18522
cmp.3284,,6.137916667,300.1991484,12303.88765
cmp.3286,,6.142383333,362.1206382,47403.25506
cmp.3285,,6.142383333,269.2585417,111735.5455
cmp.3287,,6.142383333,176.1413025,66.89878543
cmp.3288,,6.146833333,180.1747647,30129.60425
cmp.3290,,6.1513,246.2426365,18609.08198
cmp.3289,,6.1513,254.1146991,61907.29757
cmp.3292,,6.160216667,203.0550596,106.6568826
cmp.3291,,6.160216667,203.1391075,21840.71053
cmp.3293,,6.160216667,385.3787125,12.30769231
cmp.3294,,6.164666667,667.478507,9284.123482
cmp.3295,,6.178033333,121.0888162,3301.65587
cmp.3296,,6.195866667,408.3084849,4827.729757
cmp.3297,,6.200333333,415.1683944,39742.21154
